full_text,text,sentiment,minimarket
@adheledeledel Selamat pagi Kak. Mohon maaf atas ketidaknyamanannya. Saat ini tidak ada kendala pembayaran tiket KA di gerai retail Alfamart. Apabila Kakak mengalami kendala alternatifnya dapat melakukan pembayaran melalui metode lainnya yang tersedia ya. Pastikan juga batas waktu bayarnya,selamat pagi kak mohon maaf atas ketidaknyamanannya saat ini tidak ada kendala pembayaran tiket ka di gerai retail alfamart apabila kakak mengalami kendala alternatifnya dapat melakukan pembayaran melalui metode lainnya yang tersedia ya pastikan juga batas waktu bayarnya,netral,alfamart
@AxeGunsr Mikir positif bapaknya tajir tapi anaknya berusaha mandiri dengan nglamar jadi karyawan indomaret soalnya gua pernah liat juga kasir alfamart pake iphone,mikir positif bapaknya tajir tapi anaknya berusaha mandiri dengan nglamar jadi karyawan indomaret soalnya gua pernah liat juga kasir alfamart pake iphone,positif,alfamart
@Yeeeeeriin Salam. Silakan Sahabat dapat mencoba melakukan pembayaran melalui kanal lain: Indomart Alfamart Kantor Pos loket-loket PPOB LinkAja Gopay OVO dan BANK BRI/ BNI/ BTN/Mandiri/BSI/BCA atau E-commerce dengan menggunakan nomor Virtual Account (VA)/nomor kepesertaan. (1/2),salam silakan sahabat dapat mencoba melakukan pembayaran melalui kanal lain indomart alfamart kantor pos loketloket ppob linkaja gopay ovo dan bank bri bni btnmandiribsibca atau ecommerce dengan menggunakan nomor virtual account vanomor kepesertaan,netral,alfamart
@tanyakanrl belinya langsung di official toko mereka di tokped. kemaren ke alfamart indomaret kasir bilang emang udah lama bgt stoknya gak masuk. ke bank mandiri langsung satpam bilang dari pusat belum ada lagi. ke bri juga sama. akhirnya ke bni dapet tapcash 30k harganya,belinya langsung di official toko mereka di tokped kemaren ke alfamart indomaret kasir bilang emang udah lama bgt stoknya gak masuk ke bank mandiri langsung satpam bilang dari pusat belum ada lagi ke bri juga sama akhirnya ke bni dapet tapcash k harganya,netral,alfamart
lu beruntung dh dpt org kaya gua yg mau nungguin lu selama 2 JAMMMMMMMM 2 FCKG HOURSSS sitting in alfamart,lu beruntung dh dpt org kaya gua yg mau nungguin lu selama jammmmmmmm fckg hoursss sitting in alfamart,positif,alfamart
@Sivsiviii CCTV d tempat pernah ada dia. CCTV tetangga Alfamart Indomaret toko mesjid counter pulsa,cctv d tempat pernah ada dia cctv tetangga alfamart indomaret toko mesjid counter pulsa,negatif,alfamart
@obsequials Ya Allah... Kyk ngelamar di Alfamart nnti...,ya allah kyk ngelamar di alfamart nnti,negatif,alfamart
Update $AMRT. Sebelum keluar isu MnAnya sudah kebaca di price action kalau akan balik arah. Callnya ya di groupnya @stockmapping aja. Selamat cuan sobat Alfamart. https://t.co/xQR2Pixupo,update amrt sebelum keluar isu mnanya sudah kebaca di price action kalau akan balik arah callnya ya di groupnya aja selamat cuan sobat alfamart,netral,alfamart
@alfamart @alfagift_idn lama banget kocak ih refundnya kebiasaan banget dah. Mana perlu uangnya lagii,lama banget kocak ih refundnya kebiasaan banget dah mana perlu uangnya lagii,negatif,alfamart
@prabowo Kemarin malam di Surabaya lihat parkir liar di Alfamart sepeda dijejer di bahu jalan..saya tanya karcis parkir gak ada ...habis debat. Gak lama ..ada polisi bawa mobil patroli. Datang ..minta setoran ke juru parkir liar itu Ternyata parkir liar di Surabaya ada ada yg melihara,kemarin malam di surabaya lihat parkir liar di alfamart sepeda dijejer di bahu jalansaya tanya karcis parkir gak ada habis debat gak lama ada polisi bawa mobil patroli datang minta setoran ke juru parkir liar itu ternyata parkir liar di surabaya ada ada yg melihara,negatif,alfamart
work! aku niatnya mau ngelamar di Alfamart boleh ceritain plus minus nya ngga ya?,work aku niatnya mau ngelamar di alfamart boleh ceritain plus minus nya ngga ya,netral,alfamart
@shomaykukus @Pai_C1 Saranku sbg warga sby nek ruko pinggir jalan/indomaret/alfamart cuek aja soale itu gk resmi aku sring dan mrk gk brani ngejar soale dr alfa/indo ny udh jelas parkir gratis. Nek berani ya ngeyel an. Ngomong aja gk ada uang cash pak. Tinggal trs.,saranku sbg warga sby nek ruko pinggir jalanindomaretalfamart cuek aja soale itu gk resmi aku sring dan mrk gk brani ngejar soale dr alfaindo ny udh jelas parkir gratis nek berani ya ngeyel an ngomong aja gk ada uang cash pak tinggal trs,negatif,alfamart
Kejadian di depan mata gue kmrn di alfamart. Posisi ada 2 kasir 1 khusus buat top up dan gue abis transaksi di kasir itu gak lama kok mba kasirnya gesit ketikketiknya nah sebelah ada buibu bawa 1 barang belakang gue udh antri bapak bapak keknya mo topup (gabawa belanjaan),kejadian di depan mata gue kmrn di alfamart posisi ada kasir khusus buat top up dan gue abis transaksi di kasir itu gak lama kok mba kasirnya gesit ketikketiknya nah sebelah ada buibu bawa barang belakang gue udh antri bapak bapak keknya mo topup gabawa belanjaan,negatif,alfamart
bukan masalah diselak tapi kalo lagj antri di alfamart gue baru maju ke kasir terus belakang tb tb desel deselin belanjaannya. gak sopan woy. kalo emang belanjaan lu banyak ya bawa tas belanja yang disediain lah. kalo gue jahat dah gue senggol senggolin biar jatuh sekalian,bukan masalah diselak tapi kalo lagj antri di alfamart gue baru maju ke kasir terus belakang tb tb desel deselin belanjaannya gak sopan woy kalo emang belanjaan lu banyak ya bawa tas belanja yang disediain lah kalo gue jahat dah gue senggol senggolin biar jatuh sekalian,negatif,alfamart
@Yunjind Eeeits senyumnya cerah kayak lampu alfamart,eeeits senyumnya cerah kayak lampu alfamart,positif,alfamart
@dontminddude beberapa lokasi misalnya minimarket (Indomaret Alfamart Alfamidi) atau melalui e-Commerce official store (Dinomarket Blibli Tokopedia Shopee). Namun ketersediaan stok Flazz BCA tergantung masing-masing merchant ya. Biaya administrasi Rp30.000 - untuk Flazz BCA reguler,beberapa lokasi misalnya minimarket indomaret alfamart alfamidi atau melalui ecommerce official store dinomarket blibli tokopedia shopee namun ketersediaan stok flazz bca tergantung masingmasing merchant ya biaya administrasi rp untuk flazz bca reguler,netral,alfamart
 Kapan lagi bisa belanja seru sambil dapetin produk gratis incara?! Jangan tunggu lama langsung gas ke Alfamart! Baru mulai aja udah banyak benefit! Dari produk GRATIS sampai beragam pilihan menarik bisa langsung kamu bawa pulang. Periode: 01 15 Juni 2025⁣⁣⁣⁣⁣⁣ https://t.co/Uk8I2QY64A,kapan lagi bisa belanja seru sambil dapetin produk gratis incara jangan tunggu lama langsung gas ke alfamart baru mulai aja udah banyak benefit dari produk gratis sampai beragam pilihan menarik bisa langsung kamu bawa pulang periode juni,netral,alfamart
 Kapan lagi bisa belanja seru sambil dapetin produk gratis incara?! Jangan tunggu lama langsung gas ke Alfamart! Baru mulai aja udah banyak benefit! Dari produk GRATIS sampai beragam pilihan menarik bisa langsung kamu bawa pulang. Periode: 01 15 Juni 2025⁣⁣⁣⁣⁣⁣ https://t.co/egfI3vFTFL,kapan lagi bisa belanja seru sambil dapetin produk gratis incara jangan tunggu lama langsung gas ke alfamart baru mulai aja udah banyak benefit dari produk gratis sampai beragam pilihan menarik bisa langsung kamu bawa pulang periode juni,netral,alfamart
@CindyAngel80448 Halo @CindyAngel80448. Mohon maaf sudah membuat kamu merasa tidak nyaman. Untuk Flazz Gen 1 kamu bisa melakukan top up di ATM BCA EDC (tidak dikenakan biaya top up). Kamu bisa juga top up di merchant seperti Indomaret atau Alfamart dan dikenakan biaya administrasi,halo mohon maaf sudah membuat kamu merasa tidak nyaman untuk flazz gen kamu bisa melakukan top up di atm bca edc tidak dikenakan biaya top up kamu bisa juga top up di merchant seperti indomaret atau alfamart dan dikenakan biaya administrasi,netral,alfamart
Toko kelontong 15 tahun tutup gara-gara stuck di cara lama: - Ga ada sistem inventory - Layout berantakan - Harga ga kompetitif Alfamart sebelah menang karena: - Sistem terintegrasi - Display rapi - Pricing strategy jelas Lesson: Bukan soal modal besar vs kecil. Tapi,toko kelontong tahun tutup garagara stuck di cara lama ga ada sistem inventory layout berantakan harga ga kompetitif alfamart sebelah menang karena sistem terintegrasi display rapi pricing strategy jelas lesson bukan soal modal besar vs kecil tapi,negatif,alfamart
11 Mei 2025 Setelah Isya Minimarket Alfamart Jl.Nusantara Kelapa Dua Depok Kak Gusta aktivis memberikan kertas selembaran sapa 129 untuk perempuan agar perempuan selamat. Lapor sapa 129 Jika melihat atau mengalami tindakan kekerasan pada perempuan dan anak di sekitarmu https://t.co/Mp5d1XlN1r,mei setelah isya minimarket alfamart jlnusantara kelapa dua depok kak gusta aktivis memberikan kertas selembaran sapa untuk perempuan agar perempuan selamat lapor sapa jika melihat atau mengalami tindakan kekerasan pada perempuan dan anak di sekitarmu,netral,alfamart
@alfamart ini kenapa alfagift lama banget ya? udah dari jam 6 tadi tapi nggak ada konfirmasi apapun. masalahnya udah jam segini chat nggak dibales sama sekali terus saya harus nunggu sampe tengah malem gitu?,ini kenapa alfagift lama banget ya udah dari jam tadi tapi nggak ada konfirmasi apapun masalahnya udah jam segini chat nggak dibales sama sekali terus saya harus nunggu sampe tengah malem gitu,negatif,alfamart
@aveecalypse alfagift emang ga tentu jam ngirimnya (walaupun kita udah pilih opsi jam pengiriman) jadi better jangan yang perlu urgent (pengalaman begitu soalnya di beberapa alfamart),alfagift emang ga tentu jam ngirimnya walaupun kita udah pilih opsi jam pengiriman jadi better jangan yang perlu urgent pengalaman begitu soalnya di beberapa alfamart,netral,alfamart
@omPalembang @Berant_takan Pasti ada aja orang tolol kayak lu di indo. Itu hitungannya udah pungli dan mereka diajarin gk bener sama org dewasa. Gausah munafik babi lu aja kalau ke indomaret/alfamart ada tukang parkir pasti malas walaupun bayar 2rb. Lu mah rasis ngentot babi asu,pasti ada aja orang tolol kayak lu di indo itu hitungannya udah pungli dan mereka diajarin gk bener sama org dewasa gausah munafik babi lu aja kalau ke indomaretalfamart ada tukang parkir pasti malas walaupun bayar rb lu mah rasis ngentot babi asu,negatif,alfamart
 Pasti bebas biaya Admin cuman di Alfamart. Hanya di Promo SMS: Sabtu Minggu Senin ⁣ ⁣ Sekarang BEBAS biaya admin kalau kamu member dan bayar tagihan Pegadaian! Periode 01 31 Mei 2025⁣ https://t.co/69i6LJStqE,pasti bebas biaya admin cuman di alfamart hanya di promo sms sabtu minggu senin sekarang bebas biaya admin kalau kamu member dan bayar tagihan pegadaian periode mei,netral,alfamart
biasanya selalu cek tgl exp tp hari ini lgsg comot aja eh pas udh diminum hampir setengah rasanya aneh trs liat tglnya trs gw masuk lg ke alfamart liat di showcase minuman buat cek tgl exp yg lain ternyata yg lainnya masih lama berarti cm punya gw aja yg udh exp ️ c https://t.co/KdvNRo3142,biasanya selalu cek tgl exp tp hari ini lgsg comot aja eh pas udh diminum hampir setengah rasanya aneh trs liat tglnya trs gw masuk lg ke alfamart liat di showcase minuman buat cek tgl exp yg lain ternyata yg lainnya masih lama berarti cm punya gw aja yg udh exp c,netral,alfamart
@LareinaRima @alfamart Halo Kak mohon maaf atas ketidaknyamanan yang dirasakan. Kami sangat menghargai masukannya. Untuk penanganan lebih lanjut Kakak bisa kirimkan detail keluhannya via DM email ke alfacare@alfamart.co.id atau lewat pesan di media sosial resmi kami ya. Terima kasih atas perha...,halo kak mohon maaf atas ketidaknyamanan yang dirasakan kami sangat menghargai masukannya untuk penanganan lebih lanjut kakak bisa kirimkan detail keluhannya via dm email ke alfacarecoid atau lewat pesan di media sosial resmi kami ya terima kasih atas perha,netral,alfamart
info loker dong pengalaman Indomaret &amp; Alfamart bagian pembelinya,info loker dong pengalaman indomaret amp alfamart bagian pembelinya,netral,alfamart
ANAK 14 TAHUN DIA BELI KONDOM DI ALFAMART PACARNYA 25 TAHUN DIA NGENTOT DI HUTAN KERAMAT 9 BULAN KEMUDIAN PACARNYA HAMIL GW BILANG SELAMAT SPEEDRUN HAMIL YAH GW PANGGIL ITU BAKAT.,anak tahun dia beli kondom di alfamart pacarnya tahun dia ngentot di hutan keramat bulan kemudian pacarnya hamil gw bilang selamat speedrun hamil yah gw panggil itu bakat,negatif,alfamart
22 Mei 2025 Setelah Ashar Minimarket Alfamart Jl.Nusantara Kelapa Dua Depok Kak Gusta aktivis memberikan kertas selembaran sapa 129 untuk perempuan agar perempuan selamat. Lapor sapa 129 Jika melihat atau mengalami tindakan kekerasan pada perempuan dan anak di sekitarmu https://t.co/hm0BRbjuRh,mei setelah ashar minimarket alfamart jlnusantara kelapa dua depok kak gusta aktivis memberikan kertas selembaran sapa untuk perempuan agar perempuan selamat lapor sapa jika melihat atau mengalami tindakan kekerasan pada perempuan dan anak di sekitarmu,netral,alfamart
@Yunjind Eeeits senyumnya cerah kayak lampu alfamart,eeeits senyumnya cerah kayak lampu alfamart,positif,alfamart
Aku top up dana lewat alfamart trus langsung pindahin ke gopay Habis itu nyebar kemana .. Kalo butuh pembayaran lewat dana ya tf dulu ke seabank baru top up dana :) Ribet sebenernya tp man eman kalo ada adminnya ,aku top up dana lewat alfamart trus langsung pindahin ke gopay habis itu nyebar kemana kalo butuh pembayaran lewat dana ya tf dulu ke seabank baru top up dana ribet sebenernya tp man eman kalo ada adminnya,netral,alfamart
@dontminddude beberapa lokasi misalnya minimarket (Indomaret Alfamart Alfamidi) atau melalui e-Commerce official store (Dinomarket Blibli Tokopedia Shopee). Namun ketersediaan stok Flazz BCA tergantung masing-masing merchant ya. Biaya administrasi Rp30.000 - untuk Flazz BCA reguler,beberapa lokasi misalnya minimarket indomaret alfamart alfamidi atau melalui ecommerce official store dinomarket blibli tokopedia shopee namun ketersediaan stok flazz bca tergantung masingmasing merchant ya biaya administrasi rp untuk flazz bca reguler,netral,alfamart
@__PASMANTAP @Xiaomi_winz Tai hari gini ngomongin moral dan adab dari busana tuh lihat kan yang ngutil di indomerit dan alfamart sama tanaha abang dan pasar2 baju nya kurang sopan apa? Kadang pake burqa ? Kurang takwa apa mrk nanti kalau ketangkep galaknya minta ampun. Blm lagi yang di simpen di apartmn,tai hari gini ngomongin moral dan adab dari busana tuh lihat kan yang ngutil di indomerit dan alfamart sama tanaha abang dan pasar baju nya kurang sopan apa kadang pake burqa kurang takwa apa mrk nanti kalau ketangkep galaknya minta ampun blm lagi yang di simpen di apartmn,negatif,alfamart
Toko kelontong 15 tahun tutup gara-gara stuck di cara lama: - Ga ada sistem inventory - Layout berantakan - Harga ga kompetitif Alfamart sebelah menang karena: - Sistem terintegrasi - Display rapi - Pricing strategy jelas Lesson: Bukan soal modal besar vs kecil. Tapi,toko kelontong tahun tutup garagara stuck di cara lama ga ada sistem inventory layout berantakan harga ga kompetitif alfamart sebelah menang karena sistem terintegrasi display rapi pricing strategy jelas lesson bukan soal modal besar vs kecil tapi,negatif,alfamart
@efenerr lebih sering pake alur topup di alfamart untuk spay -&gt; tf ke seabank. kalau ada mau beli brang di tiktokshop dri seabank -&gt; Dana gratis biaya admin soalnya,lebih sering pake alur topup di alfamart untuk spay gt tf ke seabank kalau ada mau beli brang di tiktokshop dri seabank gt dana gratis biaya admin soalnya,netral,alfamart
11 Mei 2025 Setelah Isya Minimarket Alfamart Jl.Nusantara Kelapa Dua Depok Kak Gusta aktivis memberikan kertas selembaran sapa 129 untuk perempuan agar perempuan selamat. Lapor sapa 129 Jika melihat atau mengalami tindakan kekerasan pada perempuan dan anak di sekitarmu https://t.co/Mp5d1XlN1r,mei setelah isya minimarket alfamart jlnusantara kelapa dua depok kak gusta aktivis memberikan kertas selembaran sapa untuk perempuan agar perempuan selamat lapor sapa jika melihat atau mengalami tindakan kekerasan pada perempuan dan anak di sekitarmu,netral,alfamart
@alfamart ini kenapa alfagift lama banget ya? udah dari jam 6 tadi tapi nggak ada konfirmasi apapun. masalahnya udah jam segini chat nggak dibales sama sekali terus saya harus nunggu sampe tengah malem gitu?,ini kenapa alfagift lama banget ya udah dari jam tadi tapi nggak ada konfirmasi apapun masalahnya udah jam segini chat nggak dibales sama sekali terus saya harus nunggu sampe tengah malem gitu,negatif,alfamart
@dkcrepes selama ini aku kira discontinued yang varian ini karena di indo sama alfamart selalu nggak ada ini tadi aja nemu nya di toko biasa,selama ini aku kira discontinued yang varian ini karena di indo sama alfamart selalu nggak ada ini tadi aja nemu nya di toko biasa,netral,alfamart
@aveecalypse alfagift emang ga tentu jam ngirimnya (walaupun kita udah pilih opsi jam pengiriman) jadi better jangan yang perlu urgent (pengalaman begitu soalnya di beberapa alfamart),alfagift emang ga tentu jam ngirimnya walaupun kita udah pilih opsi jam pengiriman jadi better jangan yang perlu urgent pengalaman begitu soalnya di beberapa alfamart,netral,alfamart
@omPalembang @Berant_takan Pasti ada aja orang tolol kayak lu di indo. Itu hitungannya udah pungli dan mereka diajarin gk bener sama org dewasa. Gausah munafik babi lu aja kalau ke indomaret/alfamart ada tukang parkir pasti malas walaupun bayar 2rb. Lu mah rasis ngentot babi asu,pasti ada aja orang tolol kayak lu di indo itu hitungannya udah pungli dan mereka diajarin gk bener sama org dewasa gausah munafik babi lu aja kalau ke indomaretalfamart ada tukang parkir pasti malas walaupun bayar rb lu mah rasis ngentot babi asu,negatif,alfamart
@EasYukiWallet Selamat yg beruntung insyaallah $50 $100 Aq.mau sponsor Yg Langsung beli beras ke Alfamart kemarin seneng banget aq di tegur2 tetangga perasaan kmrin qm beli beras juga Itu ad lagi aq jawab Paksu yg jwb Alhamdulillah hasil hp mama Ibnu Uangnya buat beli beras langsung,selamat yg beruntung insyaallah aqmau sponsor yg langsung beli beras ke alfamart kemarin seneng banget aq di tegur tetangga perasaan kmrin qm beli beras juga itu ad lagi aq jawab paksu yg jwb alhamdulillah hasil hp mama ibnu uangnya buat beli beras langsung,positif,alfamart
ternyata akang ivar selama ini bisa bahasa sunda kang Ivar mau ingetin juga nih #PromoLongWeekend masih berlajan loh Sahabat! S&amp;K berlaku⁣ Periode: 29 Mei 1 Juni 2025⁣ https://t.co/5jXLqgZ8VL,ternyata akang ivar selama ini bisa bahasa sunda kang ivar mau ingetin juga nih masih berlajan loh sahabat sampk berlaku periode mei juni,netral,alfamart
biasanya selalu cek tgl exp tp hari ini lgsg comot aja eh pas udh diminum hampir setengah rasanya aneh trs liat tglnya trs gw masuk lg ke alfamart liat di showcase minuman buat cek tgl exp yg lain ternyata yg lainnya masih lama berarti cm punya gw aja yg udh exp ️ c https://t.co/KdvNRo3142,biasanya selalu cek tgl exp tp hari ini lgsg comot aja eh pas udh diminum hampir setengah rasanya aneh trs liat tglnya trs gw masuk lg ke alfamart liat di showcase minuman buat cek tgl exp yg lain ternyata yg lainnya masih lama berarti cm punya gw aja yg udh exp c,netral,alfamart
@LareinaRima @alfamart Halo Kak mohon maaf atas ketidaknyamanan yang dirasakan. Kami sangat menghargai masukannya. Untuk penanganan lebih lanjut Kakak bisa kirimkan detail keluhannya via DM email ke alfacare@alfamart.co.id atau lewat pesan di media sosial resmi kami ya. Terima kasih atas perha...,halo kak mohon maaf atas ketidaknyamanan yang dirasakan kami sangat menghargai masukannya untuk penanganan lebih lanjut kakak bisa kirimkan detail keluhannya via dm email ke alfacarecoid atau lewat pesan di media sosial resmi kami ya terima kasih atas perha,netral,alfamart
info loker dong pengalaman Indomaret &amp; Alfamart bagian pembelinya,info loker dong pengalaman indomaret amp alfamart bagian pembelinya,netral,alfamart
Bukan malas bayar. Malas lapor kak. Bayar mah tiap hari juga kita bayar. Beli di alfamart jg udah sekalian dipajak.,bukan malas bayar malas lapor kak bayar mah tiap hari juga kita bayar beli di alfamart jg udah sekalian dipajak,negatif,alfamart
 Cuaca panas? Saatnya seruput yang segar hanya di Alfamart! Minuman favoritmu sekarang hadir dengan harga bersahabat cuma di Alfamart. Pas banget buat nemenin cuaca panas atau momen santai bareng teman! ⁣⁣⁣⁣⁣⁣⁣⁣ Periode 16 - 31 Mei 2025⁣⁣ https://t.co/WEoIgfYcfa,cuaca panas saatnya seruput yang segar hanya di alfamart minuman favoritmu sekarang hadir dengan harga bersahabat cuma di alfamart pas banget buat nemenin cuaca panas atau momen santai bareng teman periode mei,netral,alfamart
Unit Sabhara Polsek Ciledug Giat Patroli Mobile Antisipasi Gangguan Kamtibmas Dalam rangka menjaga situasi kamtibmas yang aman dan kondusif Unit Sabhara Polsek Ciledug melaksanakan patroli mobile di Alfamart 24 Jam Taman Asri Lama Kec. Larangan Kota Tangerang https://t.co/BSc02gBXtp,unit sabhara polsek ciledug giat patroli mobile antisipasi gangguan kamtibmas dalam rangka menjaga situasi kamtibmas yang aman dan kondusif unit sabhara polsek ciledug melaksanakan patroli mobile di alfamart jam taman asri lama kec larangan kota tangerang,netral,alfamart
Setelah sekian lama akhirnya ready kembali bakso kenzler di alfamart dekat rumah makan bareng mie sedap lagsa Singapore https://t.co/8RVVD9zmAT,setelah sekian lama akhirnya ready kembali bakso kenzler di alfamart dekat rumah makan bareng mie sedap lagsa singapore,netral,alfamart
Info dong apa aja yang di butuhin kerja di Alfamart soalnya udah lamar online cuman takut interview online Apa aja yang harus di persiapkan,info dong apa aja yang di butuhin kerja di alfamart soalnya udah lamar online cuman takut interview online apa aja yang harus di persiapkan,netral,alfamart
Baru ngelirik promonya aja udah terpana mau langsung belanja! Soalnya potongannya tuh bersahabat banget! Mau cari camilan santai atau stok kebutuhan rumah? Semua lagi dibikin serba hemat di #PromoPSM. Ini saatnya belanja cerdas. Periode: 24 31 Mei 2025⁣⁣⁣⁣⁣⁣⁣ https://t.co/zzW723uxCB,baru ngelirik promonya aja udah terpana mau langsung belanja soalnya potongannya tuh bersahabat banget mau cari camilan santai atau stok kebutuhan rumah semua lagi dibikin serba hemat di ini saatnya belanja cerdas periode mei,positif,alfamart
@Jeon_vetay @alfamart Hi Family Midi terima kasih ya udah berbelanja di Alfamidi. Selamat menikmati. ^na,hi family midi terima kasih ya udah berbelanja di alfamidi selamat menikmati na,positif,alfamart
@urrstardust @alfamart @alfagift_idn bisa kok kak sebelum jam 8 cuma gatau deh akhir2 ini ngaret jam 10an baru sampe..,bisa kok kak sebelum jam cuma gatau deh akhir ini ngaret jam an baru sampe,netral,alfamart
eh sekarang order via app alfamart dikirimnya cepet yaa tahun lalu di pwt lama jir,eh sekarang order via app alfamart dikirimnya cepet yaa tahun lalu di pwt lama jir,netral,alfamart
indomaret alfamart abis semuaa anjayyy guee pake foto lama yaaa‍↕️ @wonhaefoods #MooTimeWithMOQEEL #moqeel https://t.co/ZU6O6MZlgM,indomaret alfamart abis semuaa anjayyy guee pake foto lama yaaa,positif,alfamart
@alfamart Lama banget gimana saya mau pesen ulang lagi makanannya kalau uang pengembalian dana nya lama di kirim nya Saya mau pesen barang lagi,lama banget gimana saya mau pesen ulang lagi makanannya kalau uang pengembalian dana nya lama di kirim nya saya mau pesen barang lagi,negatif,alfamart
@alfamart Kesel banget sama @alfamart Saya mengajukan pengembalian dana Dari pagi jam 07 sampai sekrng belum juga di transfer dan di respon Saya DM saya chat nggak di respon sama sekali di toko sebelah cepet aja dana nya di kirim ini lama banget nggak ada respon sama sekali https://t.co/uN7LOWCuNN,kesel banget sama saya mengajukan pengembalian dana dari pagi jam sampai sekrng belum juga di transfer dan di respon saya dm saya chat nggak di respon sama sekali di toko sebelah cepet aja dana nya di kirim ini lama banget nggak ada respon sama sekali,negatif,alfamart
@tiwultiwul @amwidyoulagi Bukan kalau yang biasa sudah ada di Alfamart. Selama ini belinya di Tokped sih belum pernah cari di Shopee.,bukan kalau yang biasa sudah ada di alfamart selama ini belinya di tokped sih belum pernah cari di shopee,netral,alfamart
Beli es krim di Alfamart. Didepan ada emak² lagi transaksi. Eh malah lama bgt gara² dia nawar² tebus murah. Disuruh check in satu² harga barangnya sama dia. Sumpah kesal bgt kalau ada emak² belanja tuh.,beli es krim di alfamart didepan ada emak² lagi transaksi eh malah lama bgt gara² dia nawar² tebus murah disuruh check in satu² harga barangnya sama dia sumpah kesal bgt kalau ada emak² belanja tuh,negatif,alfamart
https://t.co/B1ZSlar1wq Review 3 Parfum Alfamart untuk Cowok Aroma Strong Wangi Tahan Lama di Harga Rp30 Ribuan Anti Mambu Ketiak! #racunparfume,review parfum alfamart untuk cowok aroma strong wangi tahan lama di harga rp ribuan anti mambu ketiak,netral,alfamart
@DS_yantie Gilaaaaa Isi token bayar 100rb dapat 94rb 6ribu lenyit plus biaya admin 3 5 rb utk alfamart/indomaret Biaya admin dah 10% ini terlalu mencekek menyiksa rakyat @prabowo Ayo @prabowo apa terobosannya???? Ayo @prabowo apa solusinya? Ayo @prabowo transparansi lari duitnya kmn?,gilaaaaa isi token bayar rb dapat rb ribu lenyit plus biaya admin rb utk alfamartindomaret biaya admin dah ini terlalu mencekek menyiksa rakyat ayo apa terobosannya ayo apa solusinya ayo transparansi lari duitnya kmn,negatif,alfamart
[Baggage Service] OPEN BAGASI INA - KR (indonesia-korea) 150.000 IDR/kg Barang di terima paling lambat 05 June Ready Korea 07 June 2025 SERANG - SEOUL ️ Term n Condition FREE ONGKIR untuk pembelian alfamart/indomart/apotik FREE Unboxing &amp; Foto barang https://t.co/cyMACGMqHn,baggage service open bagasi ina kr indonesiakorea idrkg barang di terima paling lambat june ready korea june serang seoul term n condition free ongkir untuk pembelian alfamartindomartapotik free unboxing amp foto barang,netral,alfamart
 Rawat senyum kamu mulai dari sekarang sahabat! Dengan promo #OralCareFair Alfamart sahabat bisa rawat mulut dengan hemat dan pastinya dapat produk yang berkualitas! ⁣⁣⁣⁣⁣⁣⁣⁣ Periode 16 - 31 Mei 2025⁣⁣⁣⁣⁣ https://t.co/FJp8PbJVNY,rawat senyum kamu mulai dari sekarang sahabat dengan promo alfamart sahabat bisa rawat mulut dengan hemat dan pastinya dapat produk yang berkualitas periode mei,netral,alfamart
@Sidayyxixi @smartfrenworld @alfamart @Sidayyxixi Hi Teman smartfren selamat pagi. Minfren bantu infokan saat ini gak ada gangguan kok kak. Jika kakak ada kendala agar bisa minfren bantu yuk infokan detailnya via DM https://t.co/H1AwRdiYpD . Terima kasih. Isma,hi teman smartfren selamat pagi minfren bantu infokan saat ini gak ada gangguan kok kak jika kakak ada kendala agar bisa minfren bantu yuk infokan detailnya via dm terima kasih isma,netral,alfamart
